posicao_ranking,Artista,Musica,Observacao,prob_aparecer,prob_posicao_exata,posicao_prevista,forca_musica,dropout_score,streak_anos
249,The Killers,Mr. Brightside,,0.5970991036781543,0.13636962947926676,292.6503983256106,0.5,0.0,2
250,Black Sabbath,War Pigs,,0.4799446586872333,0.10961308578853544,179.43886766124228,0.6,0.11200000000000002,0
251,Black Sabbath,The Wizard,,0.5260587502341708,0.12014494145418803,225.9507552524995,0.5800000000000001,0.12799999999999997,0
252,Linkin Park,Numb,,0.6027439886701571,0.1376588474165749,306.5949246719179,0.6599999999999999,0.0,8
253,Siouxsie and the Banshees,Cities in Dust,,0.6027562059126219,0.1376616376750394,307.1823926344801,0.6400000000000001,0.0,2
254,Red Hot Chili Peppers,Californication,,0.5056422591592892,0.11548208179488248,210.09449665340483,0.6000000000000001,0.0,1
255,Sex Pistols,Anarchy in the U.K.,,0.612644853380655,0.13992007548370444,318.8537859146069,0.64,0.0,1
256,Audioslave,Like a Stone,,0.5320837106452659,0.12152096364853913,242.29154151591433,0.6000000000000001,0.0,1
257,Guns N' Roses,Welcome to the Jungle,,0.49394448960902365,0.11281046415305897,204.34867709733626,0.56,0.144,0
258,David Bowie,Ziggy Stardust,,0.4960112478817952,0.11328248472409132,207.09444568068886,0.5800000000000001,0.0,1
259,System of a Down,Chop Suey!,,0.5885287721345098,0.13441227779355522,300.01735719832016,0.44000000000000006,0.0,1
260,Bill Haley & His Comets,Rock Around the Clock,,0.5085139863907217,0.11613794675281591,220.88961310868333,0.7400000000000001,0.0,4
261,Aerosmith,Sweet Emotion,,0.5422148543622204,0.12383478443033513,256.7702142143138,0.56,0.144,0
262,The Killers,Somebody Told Me,,0.5875143142238278,0.134180588868635,302.7391183462436,0.5,0.0,2
263,Whitesnake,Guilty of Love,,0.4996929832417914,0.11412334494945522,215.01497792591036,0.6000000000000001,0.0,1
264,Marillion,Kayleigh,,0.5854313182413756,0.1337048598169851,303.19250130410074,0.76,0.0,2
265,Quiet Riot,Cum on Feel the Noize,,0.49106269024662663,0.11215229885208491,208.94573855924153,0.66,0.0,3
266,The Verve,Bitter Sweet Symphony,,0.5830936060472187,0.1331709569124546,302.206570496836,0.8999999999999999,0.0,16
267,Deep Purple,Woman from Tokyo,,0.5552153274819646,0.12680392253734907,276.16385683122354,0.56,0.0,1
268,The Cult,Nirvana,,0.5654516867139701,0.12914177316731365,288.4806231997529,0.48,0.0,1
269,Van Halen,Runnin' with the Devil,,0.487826431372167,0.11141317963236001,211.03111968137546,0.6200000000000001,0.0,1
270,The Cult,Love Removal Machine,,0.5093178004014804,0.11632152736471466,232.6593152695141,0.5,0.0,2
271,Peter Frampton,Show Me the Way,,0.5561851647784313,0.12702542069730216,281.5763117153509,0.8,0.0,4
272,The Mamas & the Papas,California Dreamin',,0.5153265327206842,0.11769384327502555,241.06778189746663,0.7,0.0,1
273,Van Halen,Right Now,,0.48991296153610736,0.11188971584485989,217.87877251625173,0.64,0.0,1
274,U2,Beautiful Day,,0.5624926256307963,0.12846596229934687,290.66733252533265,0.62,0.0,3
275,Badfinger,Day After Day,,0.5686038549710888,0.1298616871893439,300.1902228582255,0.76,0.0,4
276,Iggy Pop,The Passenger,,0.556642049613714,0.12712976722088323,288.34068452416466,0.68,0.0,1
277,James Brown,I Got You (I Feel Good),,0.51662274553922,0.11798988133755342,248.38671165822277,0.66,0.0,1
278,The Doors,People Are Strange,,0.47690098935503605,0.10891795150256459,208.8146422456393,0.5800000000000001,0.12799999999999997,0
279,Oasis,Champagne Supernova,,0.5354568529043922,0.12229134524386277,268.856662276007,0.5,0.0,1
280,The Doors,Gloria,,0.5109157743392855,0.11668648372199879,245.76946925276033,0.64,0.0,1
281,Green Day,Boulevard of Broken Dreams,,0.535908446343658,0.12239448328176736,272.9846725342387,0.52,0.0,3
282,Ramones,Sheena Is a Punk Rocker,,0.5195248298152657,0.11865267944762273,257.1444502879533,0.6200000000000001,0.0,1
283,Elvis Presley,Don't Be Cruel,,0.5055998085603987,0.11547238663304718,243.61240600191866,0.54,0.0,1
284,Suzi Quatro,48 Crash,,0.5872774502456531,0.13412649223251263,326.5812745323053,0.78,0.0,4
285,Kansas,Carry On Wayward Son,,0.4825752449338575,0.11021387729794416,222.01060480061594,0.6200000000000001,0.0,1
286,Santana,Evil Ways,,0.5479030234534779,0.12513388789006552,289.26438065050115,0.64,0.0,1
287,Peter Schilling,Major Tom (Coming Home),,0.5519297382287949,0.12605353690401658,293.3660109783718,0.72,0.0,3
288,Nirvana,About a Girl,,0.48240444984755687,0.11017486993301559,224.06627524681252,0.52,0.0,1
289,Robert Plant,29 Palms,,0.545128817174917,0.1245002954428889,292.9408223111587,0.8799999999999999,0.0,7
290,Nirvana,In Bloom,,0.5605357663379946,0.12801904121864424,309.3214547643005,0.6200000000000001,0.0,1
291,Kaiser Chiefs,Ruby,,0.5577374782936617,0.12737994881098316,307.82823508135573,0.52,0.0,2
292,The B-52's,Legal Tender,,0.5123122866852033,0.11700542888537771,262.8721684870374,0.66,0.0,1
293,Foo Fighters,Times Like These,,0.5276731109274865,0.12051364033220881,278.49520721754374,0.6799999999999999,0.0,9
294,"Emerson, Lake & Palmer",Lucky Man,,0.4939455148765083,0.11281069831074927,244.94130778249144,0.55,0.088,0
295,Tears for Fears,Shout,,0.5312076114661823,0.12132087404916984,282.9558749087987,0.6000000000000001,0.0,2
296,The Doors,Riders on the Storm,,0.47665033852378147,0.10886070612943256,229.09786794482991,0.6200000000000001,0.0,1
297,The Police,Message in a Bottle,,0.48882987812671297,0.11164235375316621,242.23840506811237,0.54,0.0,1
298,Focus,Hocus Pocus,,0.44722600408565777,0.10214057280435593,203.65676760201927,0.69,0.03200000000000001,0
299,Simple Minds,Don't You (Forget About Me),,0.5224550224979022,0.11932189715029974,281.0461800949611,0.74,0.0,3
300,Duran Duran,Save a Prayer,,0.5397577223337929,0.12327360759681756,298.7606606062582,0.6000000000000001,0.0,1
301,Aerosmith,No More No More,,0.4695868172890257,0.10724749021993124,229.24307058280618,0.44000000000000006,0.0,1
302,Creedence Clearwater Revival,Proud Mary,,0.4333296699950047,0.09896683176306319,195.86278143643324,0.62,0.096,0
303,Pixies,Here Comes Your Man,,0.5141122802433711,0.11741652388297581,277.03490270415654,0.55,0.088,0
304,Midnight Oil,Blue Sky Mine,,0.5338772957578439,0.12193059504094135,297.0696581591507,0.66,0.0,1
305,AC/DC,Jailbreak,,0.38737299385557816,0.08847092771861445,152.77594603316987,0.6599999999999999,0.06400000000000002,0
306,A Flock of Seagulls,I Ran (So Far Away),,0.5295592026312627,0.12094439902071376,295.2494347155196,0.56,0.0,2
307,Nirvana,Lithium,,0.48920523788042547,0.11172808101388369,255.57280329971414,0.6000000000000001,0.0,1
308,The Smiths,Bigmouth Strikes Again,,0.5350097098176891,0.12218922360830466,302.00400204196836,0.52,0.0,2
309,The Doors,Touch Me,,0.4852939701415084,0.11083479859382193,254.39010320376593,0.56,0.144,0
310,The Beatles,Helter Skelter,,0.4580331640383097,0.10460878685691075,227.74249950352362,0.6200000000000001,0.0,1
311,Asia,Only Time Will Tell,,0.5170971928404164,0.11809823889875731,288.3333013812789,0.76,0.0,3
312,Blondie,Call Me,,0.5325676913435856,0.12163149851301708,304.5963582064416,0.64,0.0,1
313,The Rolling Stones,Sympathy for the Devil,,0.47699046735447415,0.1089383871079017,249.36928670557236,0.66,0.0,1
314,Placebo,Every You Every Me,,0.5233168441657227,0.11951872595274461,301.33894255489184,0.46,0.0,2
315,Scorpions,Still Loving You,,0.4603944591400943,0.10514807578924708,240.81006815540178,0.56,0.144,0
316,Ghost,Square Hammer,,0.5225965551038909,0.11935422134726975,304.61198792919123,0.62,0.0,6
317,The Guess Who,American Woman,,0.46532204455479387,0.10627347188026552,248.06286107274795,0.65,0.048,0
318,Crash Test Dummies,Mmm Mmm Mmm Mmm,,0.5834763102802185,0.13325836155622786,366.56958823998315,0.56,0.0,3
319,Alice in Chains,Would?,,0.5088823332519191,0.11622207236056165,292.13315886497963,0.64,0.0,1
320,Arctic Monkeys,Do I Wanna Know?,,0.5435908825652953,0.12414905128327533,328.052220754271,0.46,0.0,2
321,The Clash,Rock the Casbah,,0.5201187336996658,0.11878831933078958,304.6391457757586,0.66,0.0,1
322,The Cranberries,Zombie,,0.48601173483327476,0.11099872666617464,273.1912409337798,0.5800000000000001,0.0,4
323,Black Sabbath,Sabbath Bloody Sabbath,,0.3814121934703284,0.08710955883541055,171.6914550652633,0.62,0.096,0
324,Dire Straits,Walk of Life,,0.4916052584070277,0.1122762143269958,282.16653833005626,0.6600000000000001,0.0,2
325,Def Leppard,Photograph,,0.49998664049251035,0.11419041242657546,291.353648798028,0.48,0.0,1
326,The Rolling Stones,Paint It Black,,0.4664304369258154,0.10652661420793401,257.840086613572,0.6000000000000001,0.0,2
327,The Velvet Underground,Sweet Jane,,0.5060438469887643,0.11557379920522784,298.3986176790719,0.52,0.0,2
328,Green Day,American Idiot,,0.5056148786503429,0.11547582844458107,298.87271507440977,0.48000000000000004,0.0,2
329,The Smiths,Panic,,0.49259215535116746,0.1125016086874588,285.9575056117797,0.5800000000000001,0.0,2
330,The Beach Boys,Barbara Ann,,0.462277800404957,0.10557820631346031,256.3931548553568,0.54,0.0,1
331,Hoodoo Gurus,1000 Miles Away,,0.49954713549739455,0.11409003523128404,294.4696707783994,0.6000000000000001,0.0,1
332,The Rolling Stones,Brown Sugar,,0.44918049469879345,0.1025869529095883,244.9281700813457,0.64,0.0,1
333,Van Halen,Dreams,,0.4229613216641799,0.09659883654840501,219.72448678009496,0.76,0.0,1
334,Blue Öyster Cult,Burnin' for You,,0.5160801030371359,0.117865948883974,314.80016265507226,0.6200000000000001,0.0,1
335,Jon Bon Jovi,Blaze of Glory,,0.4750150250613272,0.10848722191285341,274.05138609116295,0.49,0.11200000000000002,0
336,New Model Army,51st State,,0.4880068377204442,0.11145438208387722,287.6511892458438,0.6600000000000001,0.0,2
337,Midnight Oil,King of the Mountain,,0.5120314687118861,0.11694129373136979,312.15915167339386,0.5,0.0,2
338,Kiss,Strutter,,0.5077954069715388,0.11597383260737214,309.05992780734914,0.5800000000000001,0.0,2
339,Electric Light Orchestra,Rock 'n' Roll Is King,,0.47025154178188666,0.10739930460424171,279.4083091515887,0.56,0.0,1
340,Oasis,Don't Look Back in Anger,,0.46273453775490864,0.10568251915331986,272.6810761629211,0.54,0.0,1
341,Icehouse,No Promises,,0.5046997356799098,0.1152668217536821,315.3021493608286,0.48000000000000004,0.0,2
342,The Beatles,All My Loving,,0.4057029293200901,0.0926572453537883,216.32013484591218,0.64,0.0,1
343,David Bowie,China Girl,,0.4622866707216691,0.10558023217783685,273.22502028765854,0.54,0.0,1
344,Oingo Boingo,Stay,,0.4644358236445216,0.10607107060981286,275.89380003762255,0.55,0.088,0
345,The Doobie Brothers,Long Train Runnin',,0.43068069285746624,0.09836184001459142,242.54120087654795,0.52,0.176,0
346,Joey Ramone,What a Wonderful World,,0.5062074639368842,0.11561116717723485,319.460857419495,0.62,0.0,5
347,Linkin Park,In the End,,0.4951321707861176,0.11308171500750189,308.76093870355703,0.44000000000000006,0.0,1
348,Social Distortion,Story of My Life,,0.538015985847702,0.12287581775289451,351.9428701791192,0.46,0.0,2
349,Bad Religion,Infected,,0.49132204637484617,0.11221153240124052,305.83136032321755,0.48,0.0,1
350,Pink Floyd,Hey You,,0.49019394155735274,0.11195388800849615,305.55084502412086,0.6200000000000001,0.0,1
351,Live,Pain Lies on the Riverside,,0.45418544748079476,0.10373001869588469,269.93417277984474,0.6200000000000001,0.0,1
352,R.E.M.,Shiny Happy People,,0.4602560229410094,0.10511645877113494,280.7478293156515,0.6400000000000001,0.0,2
353,The Smiths,The Boy with the Thorn in His Side,,0.4793030305813332,0.10946654631707067,299.9959024627089,0.54,0.0,2
354,The Strokes,Reptilia,,0.4939352203758816,0.11280834718138484,315.1991373529156,0.44,0.0,2
355,The Beatles,Drive My Car,,0.3878246745689563,0.08857408568878536,209.55064375675326,0.48,0.0,1
356,Van Halen,Ain't Talkin' 'bout Love,,0.41609662608040154,0.09503102981836442,238.4590486925542,0.6000000000000001,0.0,1
357,Don McLean,American Pie,,0.415631475667511,0.09492479554491257,238.03807260300687,0.53,0.096,0
358,The Cure,Close to Me,,0.5114258585192396,0.11680298028043455,336.43365642211126,0.46,0.0,2
359,Supertramp,The Logical Song,,0.44929373149636653,0.1026128147138237,274.9408024083392,0.6200000000000001,0.0,1
360,Bruce Springsteen,Dancing in the Dark,,0.45839748337781333,0.10469199263135288,284.762813860977,0.6000000000000001,0.0,1
361,Bachman–Turner Overdrive,Hold Back the Water,,0.47197659753322413,0.10779328478641224,301.69005783487404,0.52,0.176,0
362,Kansas,Dust in the Wind,,0.39768514594479376,0.09082608844633541,227.7269891875825,0.69,0.03200000000000001,0
363,Depeche Mode,Enjoy the Silence,,0.4467145190423877,0.1020237563070521,277.5566884595902,0.5800000000000001,0.0,2
364,ZZ Top,Sharp Dressed Man,,0.42357247414538973,0.0967384157855945,254.42025877798966,0.52,0.176,0
365,Green Day,Basket Case,,0.4567736096716955,0.10432112110557049,288.7669433788252,0.6000000000000001,0.0,2
366,Judas Priest,Turbo Lover,,0.45025126673134214,0.10283150324375549,284.0111307861029,0.54,0.0,1
367,Bon Jovi,Wanted Dead or Alive,,0.46967122100267483,0.10726676692472965,303.73715031930385,0.54,0.0,2
368,Velvet Revolver,Fall to Pieces,,0.46678561623475123,0.10660773251888092,302.17836491419195,0.52,0.0,2
369,Genesis,Invisible Touch,,0.42113866326579336,0.09618256519759551,256.92571258076475,0.48,0.0,1
370,The Beatles,Something,,0.392871297830583,0.0897266684678753,229.31168928729738,0.51,0.10400000000000001,0
371,Korn,Word Up!,,0.46732826222914525,0.10673166577005828,303.846560335315,0.44,0.0,2
372,The Cure,Lullaby,,0.44500741273786515,0.10163387554388328,282.5372190836169,0.54,0.0,1
373,The Killers,Runaways,,0.4661805305734809,0.10646953886405486,304.00356106052897,0.44000000000000006,0.0,1
374,The Cure,Inbetween Days,,0.44224620587042407,0.10100325199226677,280.61854467757416,0.48,0.32000000000000006,0
375,Aerosmith,Amazing,,0.4691847462998629,0.10715566246222949,307.66235116597096,0.6100000000000001,0.06399999999999999,0
376,Tears for Fears,Everybody Wants to Rule the World,,0.44382905636418535,0.10136475435263818,286.03812947615273,0.64,0.0,1
377,Echo & the Bunnymen,Bring On the Dancing Horses,,0.45674013998386426,0.10431347706641482,299.5967505705054,0.49,0.11200000000000002,0
378,Roxette,The Look,,0.5153532816224273,0.11769995237449868,358.8536958927101,0.46,0.0,2
379,Spy vs Spy,Clarity Of Mind,,0.4665894178469405,0.10656292337198159,312.7624100326519,0.56,0.0,2
380,Guns N' Roses,You Could Be Mine,,0.4450251384383527,0.1016379238621488,291.20707443620654,0.53,0.096,0
381,Billy Idol,Rebel Yell,,0.43693283107934516,0.09978974665105886,283.3923882157286,0.7000000000000001,0.0,3
382,Concrete Blonde,Heal It Up,,0.4944764920502976,0.11293196655584553,344.45271593269285,0.52,0.0,3
383,Elvis Presley,Jailhouse Rock,,0.3988496844271263,0.09109205381183634,248.84786415301937,0.55,0.088,0
384,Deep Purple,Perfect Strangers,,0.33399482652553775,0.0762800521064422,185.5660713608017,0.63,0.09600000000000002,0
385,4 Non Blondes,What's Up?,,0.44834104845317335,0.10239523436106293,301.1545495549883,0.6599999999999999,0.0,5
386,System of a Down,Aerials,,0.4122906613714763,0.09416179723373964,265.2614840928408,0.52,0.0,2
387,New Order,Regret,,0.4495732896731668,0.1026766621467763,302.57699370658923,0.54,0.0,2
388,Blondie,Hanging on the Telephone,,0.4207008187423205,0.09608256723232023,274.854361983317,0.44000000000000006,0.0,1
389,The Clash,London's Burning,,0.4508184396621191,0.1029610381265652,306.49703025574803,0.48,0.0,1
390,Tommy Tutone,867-5309/Jenny,,0.4381125821868517,0.1000591863812768,293.9109255829201,0.6000000000000001,0.0,1
391,The Rolling Stones,Like a Rolling Stone,,0.35583891546446034,0.08126895645508897,214.06350885353987,0.44,0.24,0
392,Counting Crows,Mr. Jones,,0.46678223860576173,0.10660696111257503,325.10954154372723,0.46,0.0,2
393,Rush,Limelight,,0.3586392068271429,0.08190850639447197,217.78364701865877,0.5800000000000001,0.0,1
394,Thin Lizzy,The Boys Are Back in Town,,0.45540562174422894,0.10400869054646973,315.2042923363776,0.5800000000000001,0.12799999999999997,0
395,The Kinks,Lola,,0.4138530165706738,0.09451861873676506,274.4433620061849,0.51,0.24,0
396,The Rolling Stones,You Can't Always Get What You Want,,0.4410495967791013,0.10072996211892749,303.9212348277509,0.52,0.0,1
397,Johnny Rivers,Secret Agent Man,,0.42140024766934026,0.0962423076557059,291.95231559783593,0.3,0.52,0
398,Nazareth,Hair of the Dog,,0.339780914364145,0.07760151892798792,210.90646144459413,0.49,0.11200000000000002,0
399,David Bowie,Let's Dance,,0.41359137414683395,0.09445886302757825,286.97775624189535,0.52,0.176,0
400,Billy Idol,Eyes Without a Face,,0.407044669143413,0.09296368118904079,280.88565510631366,0.52,0.176,0
401,Lou Reed,Vicious,,0.4264987966855446,0.09740674959832257,307.7144805637882,0.5800000000000001,0.0,2
402,Oasis,Stand by Me,,0.4052962894431061,0.09256437412183668,287.01781697244377,0.52,0.0,1
403,ZZ Top,Rough Boy,,0.4026578060702273,0.09196177901202952,286.7623134593665,0.5,0.0,1
404,Billy Idol,Dancing with Myself,,0.4241057291115888,0.09686020424869984,308.99088272444516,0.5800000000000001,0.12799999999999997,0
405,The Rolling Stones,Emotional Rescue,,0.4174886849045295,0.09534895785558686,305.56005218470267,0.52,0.0,1
406,The Wonders,That Thing You Do,,0.45034014282372814,0.10285180138139058,338.6175788006653,0.54,0.0,4
407,Bush,Machinehead,,0.42869222387525946,0.0979076996940581,318.9867529250378,0.54,0.0,2
408,Cream,I Feel Free,,0.42034530391782676,0.09600137229400604,312.35085080051033,0.56,0.0,1
409,Simple Minds,Alive and Kicking,,0.3987950709733386,0.09107958081294598,291.86384028620216,0.56,0.0,1
410,Jefferson Airplane,Somebody to Love,,0.42007268305936274,0.09593910925387075,314.40175765678737,0.55,0.088,0
411,Supertramp,Breakfast in America,,0.40190750602120073,0.09179042028940922,296.7786143368517,0.48,0.0,1
412,Queen,The Show Must Go On,,0.4110643803172085,0.09388173067196151,306.6938094896763,0.5,0.0,1
413,Oasis,Live Forever,,0.3962414354813461,0.09049636384992768,291.9461980302082,0.45999999999999996,0.0,1
414,Green Day,Wake Me Up When September Ends,,0.39518210872268933,0.09025442746669478,290.90887631508826,0.44000000000000006,0.0,1
415,David Bowie,Modern Love,,0.3913453740437026,0.08937816742315988,287.77593172492436,0.5,0.0,1
416,George Thorogood & The Destroyers,Bad to the Bone,,0.3973509282011501,0.09074975748287335,294.06393707655826,0.6100000000000001,0.06399999999999999,0
417,The Beatles,Yellow Submarine,,0.3993552986833037,0.09120752949811624,296.42732588822474,0.52,0.0,1
418,Janis Joplin,Me and Bobby McGee,,0.3941025791693014,0.09000787702925386,294.1721680027193,0.53,0.096,0
419,Tom Petty and the Heartbreakers,American Girl,,0.42880703074671334,0.0979339200826425,329.2388154806065,0.44000000000000006,0.0,1
420,Eric Clapton,Bad Love,,0.38734210265082364,0.08846387257128532,288.9765620587602,0.53,0.096,0
421,Temple of the Dog,Hunger Strike,,0.3784753723312146,0.08643882727992708,281.0644677739067,0.47000000000000003,0.12,0
422,Hoodoo Gurus,Another World,,0.41625713095490297,0.09506768703344069,319.0266881090713,0.48,0.0,1
423,Status Quo,Down Down,,0.3882701786718669,0.08867583300187153,291.40446329855115,0.47000000000000003,0.12,0
