ID_Musica,Artista,Musica,Genero,Pais,prob_aparicao_raw,prob_aparicao,posicao_prevista,posicao_min,posicao_max,num_aparicoes_historicas,melhor_posicao_historica,posicao_media_historica,apareceu_ano_anterior,posicao_ano_anterior,frequencia_aparicao,streak_anos,anos_desde_primeira,aparicao_unica,forca_musica,anos_desde_ultima
The Monkees|||(Theme From) The Monkees|||NONE,The Monkees,(Theme From) The Monkees,Pop rock,Estados Unidos,0.5284550274962025,0.2642275137481013,241,196,286,2,207,208.0,0,,0.08,0,24,0,0,23
INXS|||By My Side|||NONE,INXS,By My Side,Rock,Austrália,0.43982897433826973,0.2638973846029618,312,235,388,8,289,340.75,0,,0.36363636363636365,0,21,0,3,4
John Lennon|||Mind Games|||NONE,John Lennon,Mind Games,Rock,Reino Unido,0.5269989881206775,0.26349949406033873,287,150,425,5,284,398.0,0,,0.20833333333333334,0,23,0,3,11
Survivor|||Burning Heart|||NONE,Survivor,Burning Heart,Rock,Estados Unidos,0.5268570124189591,0.26342850620947955,386,290,482,5,294,400.4,0,,0.21739130434782608,0,22,0,3,15
Lou Reed|||Walk on the Wild Side|||NONE,Lou Reed,Walk on the Wild Side,Art rock,Estados Unidos,0.526712258185489,0.2633561290927445,247,97,397,7,111,308.57142857142856,0,,0.28,0,24,0,3,12
Queen|||Spread Your Wings|||NONE,Queen,Spread Your Wings,Rock,Reino Unido,0.5264016957314588,0.2632008478657294,268,150,385,4,231,339.5,0,,0.18181818181818182,0,21,0,3,7
Aerosmith|||Same Old Song and Dance|||NONE,Aerosmith,Same Old Song and Dance,Hard rock,Estados Unidos,0.5258249188839385,0.2629124594419692,326,281,371,2,359,376.5,0,,0.08333333333333333,0,23,0,0,14
Bee Gees|||Massachusetts|||NONE,Bee Gees,Massachusetts,Disco,Reino Unido,0.5256918404093388,0.2628459202046694,215,65,365,2,192,276.5,0,,0.08,0,24,0,0,23
David Bowie|||The Man Who Sold the World|||NONE,David Bowie,The Man Who Sold the World,Art rock,Reino Unido,0.5255037730918223,0.26275188654591114,244,94,394,6,113,254.16666666666666,0,,0.2857142857142857,0,20,0,3,5
Genesis|||Land of Confusion|||NONE,Genesis,Land of Confusion,Rock progressivo,Reino Unido,0.5251221889721455,0.26256109448607273,232,187,277,2,132,134.5,0,,0.16666666666666666,0,11,0,0,9
George Harrison|||What Is Life|||NONE,George Harrison,What Is Life,Rock,Reino Unido,0.5245735032617089,0.26228675163085446,216,66,366,2,97,176.0,0,,0.08,0,24,0,1,22
Mott the Hoople|||All the Young Dudes|||NONE,Mott the Hoople,All the Young Dudes,Glam rock,Reino Unido,0.5244037675139932,0.2622018837569966,242,92,392,4,171,273.5,0,,0.16,0,24,0,3,20
Ugly Kid Joe|||Cat's in the Cradle|||NONE,Ugly Kid Joe,Cat's in the Cradle,Hard rock,Estados Unidos,0.5241443552172546,0.2620721776086273,373,328,418,2,427,446.5,0,,0.14285714285714285,0,13,0,0,6
Public Image Ltd.|||Rise|||NONE,Public Image Ltd.,Rise,Pós-punk,Reino Unido,0.5237442695570177,0.26187213477850885,349,225,474,4,223,289.5,0,,0.18181818181818182,0,21,0,3,17
The Police|||Can't Stand Losing You|||NONE,The Police,Can't Stand Losing You,New wave,Reino Unido,0.5237140061575896,0.2618570030787948,324,218,430,4,258,363.25,0,,0.23529411764705882,0,16,0,3,6
George Harrison|||Got My Mind Set on You|||NONE,George Harrison,Got My Mind Set on You,Rock,Reino Unido,0.5236427195666992,0.2618213597833496,362,212,500,3,289,410.6666666666667,0,,0.12,0,24,0,3,10
America|||Sister Golden Hair|||NONE,America,Sister Golden Hair,Soft rock,Reino Unido,0.5236371955010607,0.26181859775053035,340,190,490,3,149,374.0,0,,0.13636363636363635,0,21,0,3,8
Jefferson Airplane|||White Rabbit|||NONE,Jefferson Airplane,White Rabbit,Rock psicodélico,Estados Unidos,0.5229399357205725,0.26146996786028626,229,79,379,6,25,324.5,0,,0.24,0,24,0,4,13
Bob Seger|||Turn the Page|||NONE,Bob Seger,Turn the Page,Rock,Estados Unidos,0.5228715398976861,0.26143576994884304,306,219,393,8,349,425.75,0,,0.34782608695652173,0,22,0,3,12
David Lee Roth|||Just Like Paradise|||NONE,David Lee Roth,Just Like Paradise,Rock,Estados Unidos,0.5228568652077206,0.2614284326038603,353,308,398,2,467,480.0,0,,0.125,0,15,0,0,14
INXS|||Mystify|||NONE,INXS,Mystify,Rock,Austrália,0.4356865169324887,0.2614119101594932,303,153,453,2,223,321.5,0,,0.3333333333333333,0,5,0,0,4
Rush|||Something For Nothing|||NONE,Rush,Something For Nothing,Rock progressivo,Canadá,0.5226953935629147,0.26134769678145736,279,129,429,2,71,263.5,0,,0.1,0,19,0,1,13
Marillion|||Beautiful|||NONE,Marillion,Beautiful,Rock progressivo,Reino Unido,0.5225095987840901,0.26125479939204505,300,177,423,3,253,347.3333333333333,0,,0.13636363636363635,0,21,0,3,14
Joan Jett & the Blackhearts|||I Hate Myself for Loving You|||NONE,Joan Jett & the Blackhearts,I Hate Myself for Loving You,Rock,Estados Unidos,0.52211965121166,0.26105982560583,352,202,500,6,109,365.5,0,,0.35294117647058826,0,16,0,3,5
Grand Funk Railroad|||Footstompin´music|||NONE,Grand Funk Railroad,Footstompin´music,Hard rock,Estados Unidos,0.521658832517883,0.2608294162589415,250,100,400,3,61,275.6666666666667,0,,0.13043478260869565,0,22,0,4,16
Echo & the Bunnymen|||The Cutter|||NONE,Echo & the Bunnymen,The Cutter,Pós-punk,Reino Unido,0.4344900816102818,0.26069404896616905,318,211,424,2,259,309.0,0,,0.09523809523809523,0,20,0,0,4
Foreigner|||Hot Blooded|||NONE,Foreigner,Hot Blooded,Rock,Estados Unidos,0.5212629878609326,0.2606314939304663,328,270,385,2,339,366.0,0,,0.08,0,24,0,0,22
Oingo Boingo|||Not My Slave|||NONE,Oingo Boingo,Not My Slave,New wave,Estados Unidos,0.5210972332069413,0.2605486166034707,254,209,299,2,139,145.5,0,,0.1,0,19,0,0,12
T. Rex|||20th Century Boy|||NONE,T. Rex,20th Century Boy,Glam rock,Reino Unido,0.5208027798894259,0.26040138994471296,244,94,394,5,30,276.8,0,,0.3125,0,15,0,4,9
Aerosmith|||Full Circle|||NONE,Aerosmith,Full Circle,Hard rock,Estados Unidos,0.5207706230866606,0.2603853115433303,295,148,441,5,275,390.2,0,,0.4166666666666667,0,11,0,3,6
The Who|||I Can See for Miles|||NONE,The Who,I Can See for Miles,Rock,Reino Unido,0.5202805200745675,0.26014026003728374,285,135,435,2,206,299.0,0,,0.08,0,24,0,0,8
Bruce Springsteen|||Human Touch|||NONE,Bruce Springsteen,Human Touch,Rock,Estados Unidos,0.5202468482274965,0.2601234241137482,300,155,445,4,253,375.0,0,,0.16,0,24,0,3,7
U2|||Gloria|||NONE,U2,Gloria,Rock,Irlanda,0.5201895167230592,0.2600947583615296,314,269,359,3,439,447.0,0,,0.13636363636363635,0,21,0,3,10
Scorpions|||Holiday|||NONE,Scorpions,Holiday,Hard rock,Alemanha,0.5198616890983535,0.25993084454917675,226,76,376,3,70,231.0,0,,0.14285714285714285,0,20,0,4,15
Megadeth|||Trust|||NONE,Megadeth,Trust,Thrash metal,Estados Unidos,0.5191560927733193,0.25957804638665966,291,147,435,2,265,333.0,0,,0.13333333333333333,0,14,0,0,13
John Mellencamp|||Jack & Diane|||NONE,John Mellencamp,Jack & Diane,Rock,Estados Unidos,0.5183850568013851,0.25919252840069257,306,156,456,3,188,316.0,0,,0.12,0,24,0,3,22
Jethro Tull|||Bourée|||NONE,Jethro Tull,Bourée,Rock progressivo,Reino Unido,0.5183410668294958,0.2591705334147479,317,167,467,2,164,328.5,0,,0.08,0,24,0,0,23
The Beatles|||Lucy in the Sky with Diamonds|||NONE,The Beatles,Lucy in the Sky with Diamonds,Rock,Reino Unido,0.5179456249129527,0.25897281245647635,259,109,409,6,102,237.0,0,,0.24,0,24,0,3,15
The Lovin' Spoonful|||Do You Believe in Magic|||NONE,The Lovin' Spoonful,Do You Believe in Magic,Folk rock,Estados Unidos,0.5179117252302639,0.2589558626151319,290,140,440,4,100,361.75,0,,0.2,0,19,0,4,14
Foghat|||Fool For the City|||NONE,Foghat,Fool For the City,Hard rock,Reino Unido,0.5178771674686726,0.2589385837343363,263,187,339,4,285,349.75,0,,0.19047619047619047,0,20,0,3,11
Elvis Presley|||Tutti Frutti|||NONE,Elvis Presley,Tutti Frutti,Rock and roll,Estados Unidos,0.5177639048644561,0.25888195243222806,180,30,330,5,13,259.6,0,,0.20833333333333334,0,23,0,4,8
Wishbone Ash|||Vas Dis|||NONE,Wishbone Ash,Vas Dis,Rock progressivo,Reino Unido,0.5168980844059164,0.2584490422029582,291,172,410,2,246,302.0,0,,0.08,0,24,0,0,23
Rush|||La Villa Strangiato|||NONE,Rush,La Villa Strangiato,Rock progressivo,Canadá,0.5164261832444045,0.25821309162220224,279,226,332,2,197,222.0,0,,0.08333333333333333,0,23,0,0,13
Iron Maiden|||Heaven Can Wait|||NONE,Iron Maiden,Heaven Can Wait,Heavy metal,Reino Unido,0.5162335531759004,0.2581167765879502,282,132,432,6,31,339.1666666666667,0,,0.35294117647058826,0,16,0,4,6
Status Quo|||Roll Over Lay Down|||NONE,Status Quo,Roll Over Lay Down,Rock,Reino Unido,0.5161917372531285,0.25809586862656425,196,96,296,2,82,129.0,0,,0.11764705882352941,0,16,0,1,10
Eric Clapton|||Wonderful Tonight|||NONE,Eric Clapton,Wonderful Tonight,Rock,Reino Unido,0.5154672866521565,0.25773364332607823,292,142,442,6,82,208.0,0,,0.24,0,24,0,4,13
David Bowie|||Fame|||NONE,David Bowie,Fame,Art rock,Reino Unido,0.5148969389331921,0.25744846946659605,291,154,429,2,280,345.0,0,,0.18181818181818182,0,10,0,0,7
Elton John|||Goodbye Yellow Brick Road|||NONE,Elton John,Goodbye Yellow Brick Road,Pop,Reino Unido,0.513630505643674,0.256815252821837,240,90,390,2,121,275.5,0,,0.08,0,24,0,0,23
Status Quo|||Pictures of Matchstick Men|||NONE,Status Quo,Pictures of Matchstick Men,Rock,Reino Unido,0.5135495799676516,0.2567747899838258,216,66,366,2,120,265.5,0,,0.08,0,24,0,0,23
Electric Light Orchestra|||Hold on Tight|||NONE,Electric Light Orchestra,Hold on Tight,Rock progressivo,Reino Unido,0.5133394817923559,0.25666974089617794,364,319,409,4,333,366.25,0,,0.2,0,19,0,3,12
The Police|||King of Pain|||NONE,The Police,King of Pain,New wave,Reino Unido,0.5132398697435615,0.25661993487178075,333,233,433,3,244,293.3333333333333,0,,0.16666666666666666,0,17,0,3,6
Aerosmith|||Back in the Saddle|||NONE,Aerosmith,Back in the Saddle,Hard rock,Estados Unidos,0.512807531516285,0.2564037657581425,164,47,280,2,85,140.0,0,,0.08333333333333333,0,23,0,1,16
Iron Maiden|||Run to the Hills|||NONE,Iron Maiden,Run to the Hills,Heavy metal,Reino Unido,0.5117876614898733,0.25589383074493666,217,67,367,9,81,234.88888888888889,0,,0.375,0,23,0,4,5
Ozzy Osbourne|||Let Me Hear You Scream|||NONE,Ozzy Osbourne,Let Me Hear You Scream,Heavy metal,Reino Unido,0.5113495769352007,0.25567478846760033,353,203,500,2,134,301.5,0,,0.13333333333333333,0,14,0,0,13
Iron Butterfly|||In-A-Gadda-Da-Vida|||NONE,Iron Butterfly,In-A-Gadda-Da-Vida,Rock psicodélico,Estados Unidos,0.5113352434907142,0.2556676217453571,264,219,309,3,162,190.66666666666666,0,,0.12,0,24,0,3,22
Soundgarden|||Outshined|||NONE,Soundgarden,Outshined,Grunge,Estados Unidos,0.5106088277956993,0.25530441389784964,314,256,371,3,247,290.6666666666667,0,,0.1875,0,15,0,3,5
Mungo Jerry|||In the Summertime|||NONE,Mungo Jerry,In the Summertime,Pop rock,Reino Unido,0.5105646873790757,0.25528234368953784,305,239,370,4,243,306.25,0,,0.16,0,24,0,3,12
Eric Clapton|||Layla|||acústica,Eric Clapton,Layla,Rock,Reino Unido,0.510408961412808,0.255204480706404,241,91,391,4,67,243.75,0,,0.2,0,19,0,4,7
Paul McCartney|||Another Day|||NONE,Paul McCartney,Another Day,Rock,Reino Unido,0.5103254806312401,0.25516274031562003,212,111,312,2,79,126.5,0,,0.08,0,24,0,1,18
Ramones|||I Don't Want to Grow Up|||NONE,Ramones,I Don't Want to Grow Up,Punk rock,Estados Unidos,0.5099936394464976,0.2549968197232488,312,228,395,3,252,312.3333333333333,0,,0.25,0,11,0,3,7
Ike & Tina Turner|||Proud Mary|||NONE,Ike & Tina Turner,Proud Mary,Soul,Estados Unidos,0.5095491098616791,0.25477455493083956,258,108,408,3,83,203.0,0,,0.12,0,24,0,4,22
Whitesnake|||Judgement Day|||NONE,Whitesnake,Judgement Day,Hard rock,Reino Unido,0.5086438708090883,0.2543219354045442,281,198,363,2,302,341.0,0,,0.11764705882352941,0,16,0,0,15
Paul McCartney|||No More Lonely Nights|||NONE,Paul McCartney,No More Lonely Nights,Rock,Reino Unido,0.5084661208193025,0.25423306040965127,356,261,452,2,340,385.0,0,,0.08695652173913043,0,22,0,0,20
Janis Joplin|||Kozmic Blues|||NONE,Janis Joplin,Kozmic Blues,Rock psicodélico,Estados Unidos,0.5083020309120372,0.2541510154560186,286,241,331,2,472,483.5,0,,0.08333333333333333,0,23,0,0,19
Genesis|||I Know What I Like (In Your Wardrobe)|||NONE,Genesis,I Know What I Like (In Your Wardrobe),Rock progressivo,Reino Unido,0.5079979619808984,0.2539989809904492,276,231,321,3,382,385.3333333333333,0,,0.125,0,23,0,3,17
The Temptations|||My Girl|||NONE,The Temptations,My Girl,Soul,Estados Unidos,0.5072085734393273,0.2536042867196637,217,67,367,2,109,236.0,0,,0.08,0,24,0,0,21
Genesis|||No Reply at All|||NONE,Genesis,No Reply at All,Rock progressivo,Reino Unido,0.506992099928738,0.253496049964369,289,244,334,2,250,251.5,0,,0.08695652173913043,0,22,0,0,16
The Beach Boys|||California Girls|||NONE,The Beach Boys,California Girls,Rock,Estados Unidos,0.5067993124651039,0.25339965623255195,319,203,436,4,317,366.0,0,,0.19047619047619047,0,20,0,3,9
Buddy Guy|||Mustang Sally|||NONE,Buddy Guy,Mustang Sally,Blues,Estados Unidos,0.5065754345717743,0.25328771728588717,357,258,456,2,389,435.5,0,,0.09523809523809523,0,20,0,0,15
Alice Cooper|||I'm Eighteen|||NONE,Alice Cooper,I'm Eighteen,Hard rock,Estados Unidos,0.5063137565792487,0.25315687828962435,257,107,407,7,117,276.0,0,,0.28,0,24,0,3,9
XTC|||The Ballad of Peter Pumpkinhead|||NONE,XTC,The Ballad of Peter Pumpkinhead,New wave,Reino Unido,0.5060276803759662,0.2530138401879831,114,69,159,2,71,72.5,0,,0.1,0,19,0,1,12
B. B. King|||The Thrill Is Gone|||NONE,B. B. King,The Thrill Is Gone,Blues,Estados Unidos,0.5056764129899364,0.2528382064949682,234,84,384,3,119,272.0,0,,0.12,0,24,0,3,18
REO Speedwagon|||Keep On Loving You|||NONE,REO Speedwagon,Keep On Loving You,Rock,Estados Unidos,0.5052796714501756,0.2526398357250878,274,124,424,2,109,198.0,0,,0.1,0,19,0,0,15
Greta Van Fleet|||Safari Song|||NONE,Greta Van Fleet,Safari Song,Hard rock,Estados Unidos,0.5052343614786906,0.2526171807393453,174,24,324,2,25,129.0,0,,0.2857142857142857,0,6,0,1,5
John Lennon|||Woman|||NONE,John Lennon,Woman,Rock,Reino Unido,0.5045295971360405,0.25226479856802025,296,184,408,6,246,321.6666666666667,0,,0.24,0,24,0,3,10
Talking Heads|||Burning Down the House|||NONE,Talking Heads,Burning Down the House,New wave,Estados Unidos,0.5030823086474497,0.25154115432372487,340,295,385,2,341,354.5,0,,0.08695652173913043,0,22,0,0,15
The Beatles|||Lady Madonna|||NONE,The Beatles,Lady Madonna,Rock,Reino Unido,0.5021781815073288,0.2510890907536644,268,118,418,2,194,347.0,0,,0.08333333333333333,0,23,0,0,21
Iggy Pop|||Cry for Love|||NONE,Iggy Pop,Cry for Love,Punk rock,Estados Unidos,0.5021366570393678,0.2510683285196839,351,253,448,7,309,418.14285714285717,0,,0.30434782608695654,0,22,0,3,8
Elvis Presley|||Always on My Mind|||NONE,Elvis Presley,Always on My Mind,Rock and roll,Estados Unidos,0.5018073192951458,0.2509036596475729,289,139,439,6,132,328.1666666666667,0,,0.24,0,24,0,3,18
Pink Floyd|||Summer '68|||NONE,Pink Floyd,Summer '68,Rock progressivo,Reino Unido,0.5018072654378681,0.25090363271893407,228,121,335,8,166,235.25,0,,0.36363636363636365,0,21,0,3,5
Whitesnake|||Crying in the Rain|||NONE,Whitesnake,Crying in the Rain,Hard rock,Reino Unido,0.5015222760469853,0.25076113802349265,310,160,460,2,220,338.5,0,,0.11764705882352941,0,16,0,0,14
"Crosby, Stills, Nash & Young|||Carry On|||NONE","Crosby, Stills, Nash & Young",Carry On,Folk rock,Estados Unidos,0.5009500147417063,0.25047500737085315,292,160,424,5,235,380.4,0,,0.25,0,19,0,3,9
Janis Joplin|||Try (Just A Little Bit Harder)|||NONE,Janis Joplin,Try (Just A Little Bit Harder),Rock psicodélico,Estados Unidos,0.5005149498312383,0.25025747491561917,302,249,355,4,421,453.25,0,,0.16,0,24,0,3,18
The Beatles|||Oh! Darling|||NONE,The Beatles,Oh! Darling,Rock,Reino Unido,0.5004635720029628,0.2502317860014814,297,147,447,2,173,313.0,0,,0.09090909090909091,0,21,0,0,6
Van Morrison|||Brown Eyed Girl|||NONE,Van Morrison,Brown Eyed Girl,Folk rock,Reino Unido,0.5003114857348472,0.2501557428674236,318,168,468,7,191,364.57142857142856,0,,0.28,0,24,0,3,10
Led Zeppelin|||Heartbreaker|||NONE,Led Zeppelin,Heartbreaker,Hard rock,Reino Unido,0.5001653379701644,0.2500826689850822,313,235,391,4,357,388.75,0,,0.17391304347826086,0,22,0,3,13
Black Label Society|||The Last Goodbye|||NONE,Black Label Society,The Last Goodbye,Heavy metal,Estados Unidos,0.4997110259615831,0.24985551298079156,236,191,281,2,136,153.0,0,,0.16666666666666666,0,11,0,0,9
Grand Funk Railroad|||Sally|||NONE,Grand Funk Railroad,Sally,Hard rock,Estados Unidos,0.49969390697919186,0.24984695348959593,337,292,382,3,397,402.0,0,,0.13636363636363635,0,21,0,3,10
Queen|||Friends Will Be Friends|||NONE,Queen,Friends Will Be Friends,Rock,Reino Unido,0.4992981838997894,0.2496490919498947,313,163,463,3,218,329.0,0,,0.13043478260869565,0,22,0,3,13
The Rolling Stones|||Let's Spend the Night Together|||NONE,The Rolling Stones,Let's Spend the Night Together,Rock,Reino Unido,0.49873205946308324,0.24936602973154162,249,99,399,5,53,264.2,0,,0.20833333333333334,0,23,0,4,8
Guns N' Roses|||Sympathy for the Devil|||NONE,Guns N' Roses,Sympathy for the Devil,Hard rock,Estados Unidos,0.49819796367933267,0.24909898183966633,238,88,388,2,87,192.0,0,,0.11764705882352941,0,16,0,1,8
The Beatles|||I Should Have Known Better|||NONE,The Beatles,I Should Have Known Better,Rock,Reino Unido,0.4976075516479957,0.24880377582399785,346,196,496,4,183,417.25,0,,0.18181818181818182,0,21,0,3,15
The Byrds|||Mr. Tambourine Man|||NONE,The Byrds,Mr. Tambourine Man,Folk rock,Estados Unidos,0.49746503797058894,0.24873251898529447,257,124,389,5,258,349.2,0,,0.2,0,24,0,3,20
The Who|||Getting in Tune|||NONE,The Who,Getting in Tune,Rock,Reino Unido,0.49734157359485254,0.24867078679742627,263,218,308,2,214,231.0,0,,0.16666666666666666,0,11,0,0,9
Ritchie Valens|||La Bamba|||NONE,Ritchie Valens,La Bamba,Rock and roll,Estados Unidos,0.4963183069973989,0.24815915349869944,274,124,424,6,52,278.6666666666667,0,,0.2727272727272727,0,21,0,4,9
John Lennon with Plastic Ono Band|||Instant Karma!|||NONE,John Lennon with Plastic Ono Band,Instant Karma!,Pop rock,Reino Unido,0.49546984560873875,0.24773492280436937,264,114,414,3,52,196.66666666666666,0,,0.12,0,24,0,4,21
"Emerson, Lake & Palmer|||C'est la Vie|||NONE","Emerson, Lake & Palmer",C'est la Vie,Rock progressivo,Reino Unido,0.4953333032227639,0.24766665161138196,244,94,394,3,64,267.6666666666667,0,,0.13043478260869565,0,22,0,4,19
Ramones|||I Wanna Live|||NONE,Ramones,I Wanna Live,Punk rock,Estados Unidos,0.4951327125171966,0.2475663562585983,324,174,474,2,245,318.0,0,,0.11764705882352941,0,16,0,0,13
Foo Fighters|||All My Life|||NONE,Foo Fighters,All My Life,Rock,Estados Unidos,0.41211948773919865,0.24727169264351917,338,277,400,2,357,386.0,0,,0.25,0,7,0,0,4
The Guess Who|||These Eyes|||NONE,The Guess Who,These Eyes,Rock,Canadá,0.4938923708644702,0.2469461854322351,303,258,348,3,435,459.0,0,,0.125,0,23,0,3,8
Bruce Springsteen|||Hungry Heart|||NONE,Bruce Springsteen,Hungry Heart,Rock,Estados Unidos,0.4930291457677372,0.2465145728838686,304,259,349,2,329,340.5,0,,0.08,0,24,0,0,16
Blind Faith|||Sea Of Joy|||NONE,Blind Faith,Sea Of Joy,Blues rock,Reino Unido,0.4930245180865367,0.24651225904326834,311,266,356,2,392,395.5,0,,0.09523809523809523,0,20,0,0,13
Little Richard|||Long Tall Sally|||NONE,Little Richard,Long Tall Sally,Rock and roll,Estados Unidos,0.49282355099696157,0.24641177549848078,311,183,439,3,207,292.3333333333333,0,,0.12,0,24,0,3,20
The J. Geils Band|||Centerfold|||NONE,The J. Geils Band,Centerfold,Rock,Estados Unidos,0.4924385033601106,0.2462192516800553,384,283,486,3,369,447.0,0,,0.13043478260869565,0,22,0,3,14
Gary Numan|||Cars|||NONE,Gary Numan,Cars,New wave,Reino Unido,0.49227648330291046,0.24613824165145523,319,274,364,7,401,432.85714285714283,0,,0.3181818181818182,0,21,0,3,12
Dire Straits|||Your Latest Trick|||NONE,Dire Straits,Your Latest Trick,Rock,Reino Unido,0.4909466077188639,0.24547330385943195,285,240,330,2,452,453.0,0,,0.09090909090909091,0,21,0,0,17
Sex Pistols|||My Way|||NONE,Sex Pistols,My Way,Punk rock,Reino Unido,0.49077125052430776,0.24538562526215388,332,241,424,4,252,305.75,0,,0.16666666666666666,0,23,0,3,17
Santana|||Black Magic Woman/Gypsy Queen|||NONE,Santana,Black Magic Woman/Gypsy Queen,Rock latino,Estados Unidos,0.4898818820676478,0.2449409410338239,266,116,416,3,147,313.3333333333333,0,,0.12,0,24,0,3,13
Men at Work|||Overkill|||NONE,Men at Work,Overkill,New wave,Austrália,0.4896993371669923,0.24484966858349616,295,145,445,3,86,328.6666666666667,0,,0.15789473684210525,0,18,0,4,13
Uriah Heep|||Look at Yourself|||NONE,Uriah Heep,Look at Yourself,Hard rock,Reino Unido,0.48948337114923257,0.24474168557461629,260,208,312,2,292,316.5,0,,0.09523809523809523,0,20,0,0,16
Johnny Rivers|||You've Lost That Lovin' Feelin'|||NONE,Johnny Rivers,You've Lost That Lovin' Feelin',Rock,Estados Unidos,0.489294814442462,0.244647407221231,263,218,308,2,323,324.5,0,,0.09090909090909091,0,21,0,0,17
Joan Baez|||Blowin' in the Wind|||NONE,Joan Baez,Blowin' in the Wind,Folk,Estados Unidos,0.48922738697693197,0.24461369348846598,287,242,332,2,427,431.5,0,,0.09523809523809523,0,20,0,0,18
The Doors|||Waiting for the Sun|||NONE,The Doors,Waiting for the Sun,Rock psicodélico,Estados Unidos,0.48915915938567195,0.24457957969283597,201,51,351,3,12,280.6666666666667,0,,0.15789473684210525,0,18,0,4,12
The Pretenders|||Don't Get Me Wrong|||NONE,The Pretenders,Don't Get Me Wrong,Rock,Reino Unido,0.48795861598518747,0.24397930799259374,377,295,460,5,354,401.8,0,,0.2,0,24,0,3,15
The Beatles|||Nowhere Man|||NONE,The Beatles,Nowhere Man,Rock,Reino Unido,0.4877558619620664,0.2438779309810332,306,261,351,3,329,335.6666666666667,0,,0.125,0,23,0,3,17
Pearl Jam|||Dissident|||NONE,Pearl Jam,Dissident,Grunge,Estados Unidos,0.4866348018477536,0.2433174009238768,368,218,500,3,256,386.6666666666667,0,,0.17647058823529413,0,16,0,3,7
Dire Straits|||Romeo and Juliet|||NONE,Dire Straits,Romeo and Juliet,Rock,Reino Unido,0.4859379520662197,0.24296897603310985,372,222,500,2,268,368.5,0,,0.09090909090909091,0,21,0,0,5
Arctic Monkeys|||R U Mine?|||NONE,Arctic Monkeys,R U Mine?,Indie rock,Reino Unido,0.4049400744508053,0.2429640446704832,322,231,413,3,345,405.3333333333333,0,,0.42857142857142855,0,6,0,3,4
Otis Redding|||(Sittin' On) The Dock of the Bay|||NONE,Otis Redding,(Sittin' On) The Dock of the Bay,Soul,Estados Unidos,0.48572254734537756,0.24286127367268878,263,128,398,2,90,153.5,0,,0.08,0,24,0,1,23
Cat Stevens|||Father and Son|||NONE,Cat Stevens,Father and Son,Folk,Reino Unido,0.4856240960308867,0.24281204801544334,281,220,343,2,257,286.0,0,,0.08333333333333333,0,23,0,0,20
Rush|||Bastille Day|||NONE,Rush,Bastille Day,Rock progressivo,Canadá,0.48561624026544264,0.24280812013272132,283,133,433,2,220,352.5,0,,0.08333333333333333,0,23,0,0,13
Scott McKenzie|||San Francisco (Be Sure to Wear Flowers in Your Hair)|||NONE,Scott McKenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),Pop,Estados Unidos,0.48538984199523,0.242694920997615,311,266,356,5,272,298.0,0,,0.2,0,24,0,3,14
"Crosby, Stills & Nash|||Long Time Gone|||NONE","Crosby, Stills & Nash",Long Time Gone,Folk rock,Estados Unidos,0.4850513416117927,0.24252567080589635,272,122,422,2,134,305.5,0,,0.08,0,24,0,0,23
Symphony X|||Paradise Lost|||NONE,Symphony X,Paradise Lost,Metal progressivo,Estados Unidos,0.484917331482399,0.2424586657411995,270,120,420,2,215,344.5,0,,0.13333333333333333,0,14,0,0,11
Talking Heads|||And She Was|||NONE,Talking Heads,And She Was,New wave,Estados Unidos,0.484662234143028,0.242331117071514,365,320,410,2,353,359.0,0,,0.1,0,19,0,0,12
The Band|||The Weight|||NONE,The Band,The Weight,Folk rock,Canadá,0.4845811533425597,0.24229057667127984,319,213,426,4,317,383.75,0,,0.16,0,24,0,3,20
George Harrison|||Give Me Love (Give Me Peace on Earth)|||NONE,George Harrison,Give Me Love (Give Me Peace on Earth),Rock,Reino Unido,0.48441667688092144,0.24220833844046072,311,253,368,2,375,402.0,0,,0.08333333333333333,0,23,0,0,22
Toto|||Rosanna|||NONE,Toto,Rosanna,Rock,Estados Unidos,0.4842865154081164,0.2421432577040582,314,269,359,2,447,463.5,0,,0.18181818181818182,0,10,0,0,8
Midnight Oil|||The Dead Heart|||NONE,Midnight Oil,The Dead Heart,Rock,Austrália,0.48354555175021213,0.24177277587510607,276,177,375,5,268,323.0,0,,0.29411764705882354,0,16,0,3,6
The Rolling Stones|||Time Is on My Side|||NONE,The Rolling Stones,Time Is on My Side,Rock,Reino Unido,0.4833841887290216,0.2416920943645108,293,248,338,3,348,369.6666666666667,0,,0.125,0,23,0,3,17
Led Zeppelin|||The Rover|||NONE,Led Zeppelin,The Rover,Hard rock,Reino Unido,0.48329952923326397,0.24164976461663198,169,69,270,2,67,114.5,0,,0.10526315789473684,0,18,0,1,11
Men at Work|||Be Good Johnny|||NONE,Men at Work,Be Good Johnny,New wave,Austrália,0.48286911989057757,0.24143455994528878,334,237,430,4,260,295.75,0,,0.19047619047619047,0,20,0,3,12
Thin Lizzy|||Cowboy Song|||NONE,Thin Lizzy,Cowboy Song,Hard rock,Irlanda,0.4823201686163899,0.24116008430819494,304,154,454,2,221,315.5,0,,0.16666666666666666,0,11,0,0,9
